#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# Interpolated-NKPTS & NBANDS:  231424
# Band-Index    1
   0.86411     12.236300     12.180304
 
# Band-Index 1046
   0.86411     12.247310     12.195929
   0.81937     12.250292     12.186096
   0.77463     12.257354     12.186450
   0.72989     12.268499     12.196990
   0.68515     12.283725     12.217716
   0.64041     12.298158     12.239692
   0.59566     12.306923     12.253978
   0.55092     12.310021     12.260576
   0.50618     12.307451     12.259484
   0.50618     12.307451     12.259484
   0.46400     12.309080     12.252730
   0.42182     12.306132     12.246975
   0.37964     12.298610     12.242219
   0.33746     12.290523     12.238907
   0.29527     12.285884     12.237484
   0.25309     12.284690     12.237950
   0.25309     12.284690     12.237950
   0.21091     12.277254     12.234396
   0.16873     12.265789     12.223035
   0.12655     12.250295     12.203867
   0.08436     12.238291     12.187604
   0.04218     12.237296     12.184958
   0.00000     12.247310     12.195929
 
# Band-Index 1047
   0.00000     12.274486     12.209950
   0.04218     12.262471     12.199334
   0.08436     12.264700     12.203163
   0.12655     12.281176     12.221439
   0.16873     12.300036     12.242093
   0.21091     12.309421     12.253058
   0.25309     12.309328     12.254332
   0.25309     12.309328     12.254332
   0.29527     12.300583     12.253023
   0.33746     12.299876     12.253049
   0.37964     12.307209     12.254412
   0.42182     12.317570     12.257201
   0.46400     12.325948     12.261508
   0.50618     12.332343     12.267331
   0.50618     12.332343     12.267331
   0.55092     12.326586     12.272510
   0.59566     12.317665     12.270125
   0.64041     12.305581     12.260177
   0.68515     12.290333     12.242666
   0.72989     12.276721     12.224651
   0.77463     12.269543     12.213194
   0.81937     12.268798     12.208294
   0.86411     12.274486     12.209950
 
# Band-Index 1048
   0.86411     12.284724     12.216622
   0.81937     12.298300     12.224366
   0.77463     12.309970     12.233156
   0.72989     12.319734     12.242991
   0.68515     12.327593     12.253872
   0.64041     12.333950     12.264911
   0.59566     12.339211     12.275220
   0.55092     12.343375     12.284798
   0.50618     12.346443     12.293645
   0.50618     12.346443     12.293645
   0.46400     12.337135     12.289353
   0.42182     12.327545     12.284503
   0.37964     12.317676     12.279096
   0.33746     12.313685     12.273353
   0.29527     12.321733     12.267500
   0.25309     12.341819     12.261534
   0.25309     12.341819     12.261534
   0.21091     12.329169     12.263720
   0.16873     12.315197     12.256022
   0.12655     12.299906     12.238441
   0.08436     12.287584     12.221001
   0.04218     12.282524     12.213729
   0.00000     12.284724     12.216622
 
# Band-Index 1049
   0.00000     12.309757     12.228922
   0.04218     12.299277     12.229233
   0.08436     12.298727     12.237627
   0.12655     12.308109     12.254106
   0.16873     12.321548     12.270124
   0.21091     12.333174     12.277141
   0.25309     12.342985     12.275155
   0.25309     12.342985     12.275155
   0.29527     12.340305     12.286305
   0.33746     12.339978     12.293349
   0.37964     12.342007     12.296289
   0.42182     12.346112     12.299344
   0.46400     12.352019     12.306736
   0.50618     12.359726     12.318464
   0.50618     12.359726     12.318464
   0.55092     12.365341     12.307482
   0.59566     12.364356     12.295831
   0.64041     12.356772     12.283513
   0.68515     12.342589     12.270528
   0.72989     12.327425     12.257938
   0.77463     12.316898     12.246807
   0.81937     12.311009     12.237135
   0.86411     12.309757     12.228922
 
# Band-Index 1050
   0.86411     12.325055     12.259031
   0.81937     12.322328     12.257522
   0.77463     12.326764     12.261260
   0.72989     12.338363     12.270247
   0.68515     12.357125     12.284483
   0.64041     12.374257     12.299418
   0.59566     12.380962     12.310505
   0.55092     12.377241     12.317742
   0.50618     12.363094     12.321129
   0.50618     12.363094     12.321129
   0.46400     12.374055     12.320313
   0.42182     12.375668     12.316557
   0.37964     12.367936     12.309862
   0.33746     12.357111     12.301289
   0.29527     12.349449     12.291900
   0.25309     12.344949     12.281694
   0.25309     12.344949     12.281694
   0.21091     12.343095     12.297149
   0.16873     12.338536     12.293897
   0.12655     12.331274     12.271940
   0.08436     12.324839     12.249631
   0.04218     12.322767     12.245329
   0.00000     12.325055     12.259031
 
# Band-Index 1051
   0.00000     12.349023     12.274309
   0.04218     12.338988     12.259336
   0.08436     12.342580     12.262316
   0.12655     12.359802     12.283250
   0.16873     12.375555     12.304481
   0.21091     12.374746     12.308353
   0.25309     12.357374     12.294864
   0.25309     12.357374     12.294864
   0.29527     12.362270     12.304599
   0.33746     12.370917     12.313960
   0.37964     12.383316     12.322950
   0.42182     12.393492     12.330625
   0.46400     12.395475     12.336047
   0.50618     12.389263     12.339215
   0.50618     12.389263     12.339215
   0.55092     12.393514     12.334069
   0.59566     12.391557     12.326587
   0.64041     12.383392     12.316771
   0.68515     12.369019     12.304620
   0.72989     12.354661     12.292737
   0.77463     12.346542     12.283724
   0.81937     12.344663     12.277581
   0.86411     12.349023     12.274309
 
# Band-Index 1052
   0.86411     12.356957     12.279864
   0.81937     12.353343     12.294763
   0.77463     12.357173     12.306966
   0.72989     12.368448     12.316473
   0.68515     12.387167     12.323283
   0.64041     12.405065     12.329116
   0.59566     12.413876     12.335691
   0.55092     12.413602     12.343007
   0.50618     12.404241     12.351065
   0.50618     12.404241     12.351065
   0.46400     12.406564     12.359360
   0.42182     12.406196     12.359255
   0.37964     12.403139     12.350751
   0.33746     12.396447     12.337504
   0.29527     12.385178     12.323174
   0.25309     12.369330     12.307759
   0.25309     12.369330     12.307759
   0.21091     12.383261     12.322025
   0.16873     12.387822     12.323061
   0.12655     12.383015     12.310868
   0.08436     12.373791     12.294884
   0.04218     12.365106     12.284550
   0.00000     12.356957     12.279864
 
# Band-Index 1053
   0.00000     12.397134     12.297031
   0.04218     12.393318     12.296173
   0.08436     12.392201     12.306301
   0.12655     12.393784     12.327416
   0.16873     12.396734     12.346139
   0.21091     12.399721     12.349095
   0.25309     12.402742     12.336281
   0.25309     12.402742     12.336281
   0.29527     12.400527     12.342435
   0.33746     12.404483     12.350500
   0.37964     12.414612     12.360477
   0.42182     12.422966     12.370662
   0.46400     12.421602     12.379354
   0.50618     12.410519     12.386551
   0.50618     12.410519     12.386551
   0.55092     12.422512     12.376693
   0.59566     12.424985     12.365393
   0.64041     12.417940     12.352651
   0.68515     12.401377     12.338466
   0.72989     12.385119     12.324697
   0.77463     12.378993     12.313201
   0.81937     12.382998     12.303980
   0.86411     12.397134     12.297031
 
# Band-Index 1054
   0.86411     12.405044     12.318023
   0.81937     12.400290     12.329521
   0.77463     12.400488     12.340881
   0.72989     12.405637     12.352104
   0.68515     12.415738     12.363191
   0.64041     12.426393     12.374153
   0.59566     12.433205     12.385004
   0.55092     12.436175     12.395744
   0.50618     12.435302     12.406372
   0.50618     12.435302     12.406372
   0.46400     12.443188     12.391760
   0.42182     12.441914     12.380870
   0.37964     12.431481     12.373704
   0.33746     12.420138     12.368135
   0.29527     12.416135     12.362040
   0.25309     12.419471     12.355418
   0.25309     12.419471     12.355418
   0.21091     12.421585     12.361697
   0.16873     12.418475     12.358787
   0.12655     12.410141     12.346691
   0.08436     12.402277     12.332378
   0.04218     12.400578     12.322823
   0.00000     12.405044     12.318023
 
# Band-Index 1055
   0.00000     12.417752     12.336878
   0.04218     12.421962     12.350207
   0.08436     12.423929     12.360558
   0.12655     12.423654     12.367933
   0.16873     12.425572     12.372035
   0.21091     12.434121     12.372572
   0.25309     12.449298     12.369542
   0.25309     12.449298     12.369542
   0.29527     12.448469     12.369150
   0.33746     12.451235     12.376052
   0.37964     12.457596     12.390249
   0.42182     12.462099     12.404488
   0.46400     12.459292     12.411522
   0.50618     12.449175     12.411348
   0.50618     12.449175     12.411348
   0.55092     12.448975     12.403856
   0.59566     12.447394     12.395687
   0.64041     12.444433     12.386842
   0.68515     12.440092     12.377319
   0.72989     12.434922     12.367396
   0.77463     12.429476     12.357348
   0.81937     12.423752     12.347176
   0.86411     12.417752     12.336878
 
# Band-Index 1056
   0.86411     12.438751     12.356031
   0.81937     12.437390     12.371300
   0.77463     12.439417     12.383956
   0.72989     12.444833     12.393999
   0.68515     12.453639     12.401430
   0.64041     12.462312     12.407303
   0.59566     12.467332     12.412675
   0.55092     12.468700     12.417545
   0.50618     12.466414     12.421913
   0.50618     12.466414     12.421913
   0.46400     12.476639     12.423268
   0.42182     12.478586     12.417315
   0.37964     12.472258     12.404057
   0.33746     12.463053     12.390438
   0.29527     12.456374     12.383408
   0.25309     12.452219     12.382966
   0.25309     12.452219     12.382966
   0.21091     12.448791     12.379631
   0.16873     12.445568     12.377822
   0.12655     12.442553     12.377541
   0.08436     12.440189     12.375472
   0.04218     12.438922     12.368303
   0.00000     12.438751     12.356031
 
# Band-Index 1057
   0.00000     12.450271     12.370036
   0.04218     12.471488     12.387069
   0.08436     12.480988     12.396632
   0.12655     12.478771     12.398727
   0.16873     12.472574     12.397402
   0.21091     12.470134     12.396708
   0.25309     12.471450     12.396642
   0.25309     12.471450     12.396642
   0.29527     12.478524     12.404373
   0.33746     12.483558     12.413668
   0.37964     12.486553     12.424530
   0.42182     12.488194     12.434756
   0.46400     12.489169     12.442148
   0.50618     12.489476     12.446704
   0.50618     12.489476     12.446704
   0.55092     12.488827     12.439554
   0.59566     12.485974     12.433201
   0.64041     12.480917     12.427645
   0.68515     12.473657     12.422886
   0.72989     12.465925     12.416312
   0.77463     12.459449     12.405313
   0.81937     12.454232     12.389887
   0.86411     12.450271     12.370036
 
# Band-Index 1058
   0.86411     12.476987     12.403876
   0.81937     12.471466     12.404226
   0.77463     12.471958     12.409345
   0.72989     12.478463     12.419233
   0.68515     12.490980     12.433891
   0.64041     12.503877     12.447640
   0.59566     12.511520     12.454806
   0.55092     12.513910     12.455388
